week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2024-01-01,BEV-013,STR-018,59,148,108,99,False
2024-01-01,BEV-013,STR-019,204,65,110,159,False
2024-01-01,BEV-013,STR-020,186,85,32,239,False
2024-01-01,BEV-013,STR-021,103,11,77,37,False
2024-01-01,BEV-013,STR-022,170,120,33,257,False
2024-01-01,BEV-013,STR-023,119,55,35,139,False
2024-01-01,BEV-013,STR-024,181,110,77,214,False
2024-01-01,BEV-013,STR-025,187,23,39,171,False
2024-01-01,BEV-013,STR-026,103,102,135,70,False
2024-01-01,BEV-013,STR-027,106,19,102,23,False
2024-01-01,BEV-013,STR-028,53,13,90,0,True
2024-01-01,BEV-013,STR-029,235,54,99,190,False
2024-01-01,BEV-013,STR-030,211,81,43,249,False
2024-01-01,BEV-013,STR-031,109,146,79,176,False
2024-01-01,BEV-013,STR-032,199,108,102,205,False
2024-01-01,BEV-013,STR-033,166,99,77,188,False
2024-01-01,BEV-013,STR-034,222,93,67,248,False
2024-01-01,BEV-013,STR-035,195,62,74,183,False
2024-01-01,BEV-013,STR-036,106,117,85,138,False
2024-01-01,BEV-013,STR-037,247,3,36,214,False
2024-01-01,BEV-013,STR-038,192,46,66,172,False
2024-01-01,BEV-013,STR-039,152,136,94,194,False
2024-01-01,BEV-013,STR-040,110,137,88,159,False
2024-01-01,BEV-014,STR-001,156,112,96,172,False
2024-01-01,BEV-014,STR-002,130,108,89,149,False
2024-01-01,BEV-014,STR-003,219,34,38,215,False
2024-01-01,BEV-014,STR-004,142,63,88,117,False
2024-01-01,BEV-014,STR-005,54,99,107,46,False
2024-01-01,BEV-014,STR-006,212,128,75,265,False
2024-01-01,BEV-014,STR-007,119,40,119,40,False
2024-01-01,BEV-014,STR-008,80,83,98,65,False
2024-01-01,BEV-014,STR-009,207,107,55,259,False
2024-01-01,BEV-014,STR-010,232,13,70,175,False
2024-01-01,BEV-014,STR-011,155,69,148,76,False
2024-01-01,BEV-014,STR-012,131,106,133,104,False
2024-01-01,BEV-014,STR-013,56,69,143,0,True
2024-01-01,BEV-014,STR-014,209,147,101,255,False
2024-01-01,BEV-014,STR-015,203,119,79,243,False
2024-01-01,BEV-014,STR-016,214,57,76,195,False
2024-01-01,BEV-014,STR-017,180,86,88,178,False
2024-01-01,BEV-014,STR-018,134,127,140,121,False
2024-01-01,BEV-014,STR-019,218,116,80,254,False
2024-01-01,BEV-014,STR-020,82,80,136,26,False
2024-01-01,BEV-014,STR-021,147,27,80,94,False
2024-01-01,BEV-014,STR-022,216,85,60,241,False
2024-01-01,BEV-014,STR-023,247,97,117,227,False
2024-01-01,BEV-014,STR-024,54,1,104,0,True
2024-01-01,BEV-014,STR-025,115,73,76,112,False
2024-01-01,BEV-014,STR-026,174,85,70,189,False
2024-01-01,BEV-014,STR-027,87,58,59,86,False
2024-01-01,BEV-014,STR-028,112,48,83,77,False
2024-01-01,BEV-014,STR-029,176,67,58,185,False
2024-01-01,BEV-014,STR-030,192,119,105,206,False
2024-01-01,BEV-014,STR-031,63,124,144,43,False
2024-01-01,BEV-014,STR-032,77,25,77,25,False
2024-01-01,BEV-014,STR-033,202,130,85,247,False
2024-01-01,BEV-014,STR-034,91,5,116,0,True
2024-01-01,BEV-014,STR-035,138,122,42,218,False
2024-01-01,BEV-014,STR-036,246,50,38,258,False
2024-01-01,BEV-014,STR-037,90,84,55,119,False
2024-01-01,BEV-014,STR-038,96,142,28,210,False
2024-01-01,BEV-014,STR-039,91,59,101,49,False
2024-01-01,BEV-014,STR-040,179,6,31,154,False
2024-01-01,BEV-015,STR-001,76,113,22,167,False
2024-01-01,BEV-015,STR-002,57,100,26,131,False
2024-01-01,BEV-015,STR-003,156,100,67,189,False
2024-01-01,BEV-015,STR-004,159,18,89,88,False
2024-01-01,BEV-015,STR-005,188,45,31,202,False
2024-01-01,BEV-015,STR-006,112,108,20,200,False
2024-01-01,BEV-015,STR-007,207,12,40,179,False
2024-01-01,BEV-015,STR-008,151,58,47,162,False
2024-01-01,BEV-015,STR-009,146,24,28,142,False
2024-01-01,BEV-015,STR-010,175,132,45,262,False
2024-01-01,BEV-015,STR-011,58,115,111,62,False
2024-01-01,BEV-015,STR-012,109,120,25,204,False
2024-01-01,BEV-015,STR-013,157,107,66,198,False
2024-01-01,BEV-015,STR-014,180,75,107,148,False
2024-01-01,BEV-015,STR-015,70,33,109,0,True
2024-01-01,BEV-015,STR-016,131,57,66,122,False
2024-01-01,BEV-015,STR-017,225,127,42,310,False
2024-01-01,BEV-015,STR-018,157,138,88,207,False
2024-01-01,BEV-015,STR-019,212,32,110,134,False
2024-01-01,BEV-015,STR-020,217,46,153,110,False
2024-01-01,BEV-015,STR-021,249,86,26,309,False
2024-01-01,BEV-015,STR-022,96,37,57,76,False
2024-01-01,BEV-015,STR-023,106,116,40,182,False
2024-01-01,BEV-015,STR-024,194,38,33,199,False
2024-01-01,BEV-015,STR-025,164,133,96,201,False
2024-01-01,BEV-015,STR-026,236,90,42,284,False
2024-01-01,BEV-015,STR-027,87,141,65,163,False
2024-01-01,BEV-015,STR-028,239,34,91,182,False
2024-01-01,BEV-015,STR-029,133,112,97,148,False
2024-01-01,BEV-015,STR-030,199,82,137,144,False
2024-01-01,BEV-015,STR-031,219,18,22,215,False
2024-01-01,BEV-015,STR-032,222,70,103,189,False
2024-01-01,BEV-015,STR-033,173,118,92,199,False
2024-01-01,BEV-015,STR-034,224,141,38,327,False
2024-01-01,BEV-015,STR-035,79,8,76,11,False
2024-01-01,BEV-015,STR-036,102,77,42,137,False
2024-01-01,BEV-015,STR-037,117,7,87,37,False
2024-01-01,BEV-015,STR-038,218,119,105,232,False
2024-01-01,BEV-015,STR-039,162,11,105,68,False
2024-01-01,BEV-015,STR-040,99,148,83,164,False
2024-01-01,BEV-016,STR-001,210,136,81,265,False
2024-01-01,BEV-016,STR-002,114,7,100,21,False
2024-01-01,BEV-016,STR-003,217,75,66,226,False
2024-01-01,BEV-016,STR-004,96,14,65,45,False
2024-01-01,BEV-016,STR-005,101,92,45,148,False
2024-01-01,BEV-016,STR-006,206,131,50,287,False
2024-01-01,BEV-016,STR-007,77,3,111,0,True
2024-01-01,BEV-016,STR-008,116,85,64,137,False
2024-01-01,BEV-016,STR-009,211,90,107,194,False
2024-01-01,BEV-016,STR-010,121,86,20,187,False
2024-01-01,BEV-016,STR-011,202,144,105,241,False
2024-01-01,BEV-016,STR-012,173,105,35,243,False
2024-01-01,BEV-016,STR-013,158,98,112,144,False
2024-01-01,BEV-016,STR-014,105,140,133,112,False
2024-01-01,BEV-016,STR-015,95,112,68,139,False
2024-01-01,BEV-016,STR-016,139,38,150,27,False
2024-01-01,BEV-016,STR-017,241,61,68,234,False
2024-01-01,BEV-016,STR-018,175,8,73,110,False
2024-01-01,BEV-016,STR-019,90,16,68,38,False
2024-01-01,BEV-016,STR-020,90,38,96,32,False
2024-01-01,BEV-016,STR-021,196,138,30,304,False
2024-01-01,BEV-016,STR-022,157,18,76,99,False
2024-01-01,BEV-016,STR-023,238,108,91,255,False
2024-01-01,BEV-016,STR-024,94,89,52,131,False
2024-01-01,BEV-016,STR-025,57,90,88,59,False
2024-01-01,BEV-016,STR-026,226,83,137,172,False
2024-01-01,BEV-016,STR-027,117,126,85,158,False
2024-01-01,BEV-016,STR-028,205,83,38,250,False
2024-01-01,BEV-016,STR-029,171,142,95,218,False
2024-01-01,BEV-016,STR-030,240,28,21,247,False
2024-01-01,BEV-016,STR-031,100,74,85,89,False
2024-01-01,BEV-016,STR-032,100,117,33,184,False
2024-01-01,BEV-016,STR-033,247,116,133,230,False
2024-01-01,BEV-016,STR-034,180,143,57,266,False
2024-01-01,BEV-016,STR-035,130,11,21,120,False
2024-01-01,BEV-016,STR-036,104,44,84,64,False
2024-01-01,BEV-016,STR-037,111,48,104,55,False
2024-01-01,BEV-016,STR-038,77,20,74,23,False
2024-01-01,BEV-016,STR-039,213,98,37,274,False
2024-01-01,BEV-016,STR-040,237,107,63,281,False
2024-01-01,BEV-017,STR-001,244,78,86,236,False
2024-01-01,BEV-017,STR-002,153,74,42,185,False
2024-01-01,BEV-017,STR-003,167,99,76,190,False
2024-01-01,BEV-017,STR-004,216,33,43,206,False
2024-01-01,BEV-017,STR-005,105,64,72,97,False
2024-01-01,BEV-017,STR-006,68,145,39,174,False
2024-01-01,BEV-017,STR-007,175,138,62,251,False
2024-01-01,BEV-017,STR-008,113,68,57,124,False
2024-01-01,BEV-017,STR-009,165,64,67,162,False
2024-01-01,BEV-017,STR-010,207,119,114,212,False
2024-01-01,BEV-017,STR-011,124,44,86,82,False
2024-01-01,BEV-017,STR-012,223,106,46,283,False
2024-01-01,BEV-017,STR-013,99,5,70,34,False
2024-01-01,BEV-017,STR-014,79,121,34,166,False
2024-01-01,BEV-017,STR-015,136,133,70,199,False
2024-01-01,BEV-017,STR-016,162,28,92,98,False
2024-01-01,BEV-017,STR-017,175,144,66,253,False
2024-01-01,BEV-017,STR-018,117,68,41,144,False
2024-01-01,BEV-017,STR-019,102,122,136,88,False
2024-01-01,BEV-017,STR-020,91,97,22,166,False
2024-01-01,BEV-017,STR-021,134,126,70,190,False
2024-01-01,BEV-017,STR-022,188,102,63,227,False
2024-01-01,BEV-017,STR-023,141,23,20,144,False
2024-01-01,BEV-017,STR-024,160,97,32,225,False
2024-01-01,BEV-017,STR-025,66,98,70,94,False
2024-01-01,BEV-017,STR-026,201,18,105,114,False
2024-01-01,BEV-017,STR-027,194,100,31,263,False
2024-01-01,BEV-017,STR-028,113,90,38,165,False
2024-01-01,BEV-017,STR-029,103,46,30,119,False
2024-01-01,BEV-017,STR-030,188,4,40,152,False
2024-01-01,BEV-017,STR-031,218,45,39,224,False
2024-01-01,BEV-017,STR-032,203,47,49,201,False
2024-01-01,BEV-017,STR-033,151,74,96,129,False
2024-01-01,BEV-017,STR-034,241,81,59,263,False
2024-01-01,BEV-017,STR-035,53,134,66,121,False
2024-01-01,BEV-017,STR-036,122,71,67,126,False
2024-01-01,BEV-017,STR-037,130,112,100,142,False
2024-01-01,BEV-017,STR-038,196,62,91,167,False
2024-01-01,BEV-017,STR-039,118,12,78,52,False
2024-01-01,BEV-017,STR-040,80,113,80,113,False
2024-01-01,BEV-018,STR-001,220,66,112,174,False
2024-01-01,BEV-018,STR-002,113,125,61,177,False
2024-01-01,BEV-018,STR-003,243,34,95,182,False
2024-01-01,BEV-018,STR-004,68,113,70,111,False
2024-01-01,BEV-018,STR-005,79,134,90,123,False
2024-01-01,BEV-018,STR-006,192,36,26,202,False
2024-01-01,BEV-018,STR-007,176,0,119,57,False
2024-01-01,BEV-018,STR-008,240,103,85,258,False
2024-01-01,BEV-018,STR-009,223,127,53,297,False
2024-01-01,BEV-018,STR-010,151,74,114,111,False
2024-01-01,BEV-018,STR-011,191,33,22,202,False
2024-01-01,BEV-018,STR-012,115,144,45,214,False
2024-01-01,BEV-018,STR-013,151,65,35,181,False
2024-01-01,BEV-018,STR-014,83,38,65,56,False
2024-01-01,BEV-018,STR-015,169,125,106,188,False
2024-01-01,BEV-018,STR-016,102,38,112,28,False
2024-01-01,BEV-018,STR-017,70,146,41,175,False
2024-01-01,BEV-018,STR-018,74,30,76,28,False
2024-01-01,BEV-018,STR-019,81,73,42,112,False
2024-01-01,BEV-018,STR-020,103,51,91,63,False
2024-01-01,BEV-018,STR-021,227,109,33,303,False
2024-01-01,BEV-018,STR-022,128,21,43,106,False
2024-01-01,BEV-018,STR-023,108,7,23,92,False
2024-01-01,BEV-018,STR-024,83,81,50,114,False
2024-01-01,BEV-018,STR-025,154,48,94,108,False
2024-01-01,BEV-018,STR-026,142,17,114,45,False
2024-01-01,BEV-018,STR-027,136,87,57,166,False
2024-01-01,BEV-018,STR-028,183,68,60,191,False
2024-01-01,BEV-018,STR-029,206,138,83,261,False
2024-01-01,BEV-018,STR-030,186,99,38,247,False
2024-01-01,BEV-018,STR-031,190,82,70,202,False
2024-01-01,BEV-018,STR-032,228,144,75,297,False
2024-01-01,BEV-018,STR-033,206,59,109,156,False
2024-01-01,BEV-018,STR-034,187,22,74,135,False
2024-01-01,BEV-018,STR-035,150,23,32,141,False
2024-01-01,BEV-018,STR-036,245,24,36,233,False
2024-01-01,BEV-018,STR-037,133,139,40,232,False
2024-01-01,BEV-018,STR-038,150,47,36,161,False
2024-01-01,BEV-018,STR-039,148,46,60,134,False
2024-01-01,BEV-018,STR-040,62,140,117,85,False
2024-01-01,BEV-019,STR-001,65,136,21,180,False
2024-01-01,BEV-019,STR-002,103,99,94,108,False
2024-01-01,BEV-019,STR-003,211,136,64,283,False
2024-01-01,BEV-019,STR-004,77,69,28,118,False
2024-01-01,BEV-019,STR-005,77,53,40,90,False
2024-01-01,BEV-019,STR-006,62,56,153,0,True
2024-01-01,BEV-019,STR-007,187,52,73,166,False
2024-01-01,BEV-019,STR-008,123,45,72,96,False
2024-01-01,BEV-019,STR-009,130,99,136,93,False
2024-01-01,BEV-019,STR-010,202,130,54,278,False
2024-01-01,BEV-019,STR-011,61,115,36,140,False
2024-01-01,BEV-019,STR-012,139,64,102,101,False
2024-01-01,BEV-019,STR-013,65,103,47,121,False
2024-01-01,BEV-019,STR-014,219,133,93,259,False
2024-01-01,BEV-019,STR-015,202,32,115,119,False
2024-01-01,BEV-019,STR-016,106,125,26,205,False
2024-01-01,BEV-019,STR-017,92,116,99,109,False
2024-01-01,BEV-019,STR-018,160,50,26,184,False
2024-01-01,BEV-019,STR-019,249,44,137,156,False
2024-01-01,BEV-019,STR-020,153,97,23,227,False
2024-01-01,BEV-019,STR-021,128,123,96,155,False
2024-01-01,BEV-019,STR-022,53,89,109,33,False
2024-01-01,BEV-019,STR-023,105,95,24,176,False
2024-01-01,BEV-019,STR-024,192,31,94,129,False
2024-01-01,BEV-019,STR-025,248,105,141,212,False
2024-01-01,BEV-019,STR-026,187,44,44,187,False
2024-01-01,BEV-019,STR-027,230,103,96,237,False
2024-01-01,BEV-019,STR-028,205,64,114,155,False
2024-01-01,BEV-019,STR-029,151,56,71,136,False
2024-01-01,BEV-019,STR-030,75,113,65,123,False
2024-01-01,BEV-019,STR-031,210,14,94,130,False
2024-01-01,BEV-019,STR-032,95,133,40,188,False
2024-01-01,BEV-019,STR-033,239,77,105,211,False
2024-01-01,BEV-019,STR-034,52,5,32,25,False
2024-01-01,BEV-019,STR-035,157,74,63,168,False
2024-01-01,BEV-019,STR-036,144,69,30,183,False
2024-01-01,BEV-019,STR-037,233,63,87,209,False
2024-01-01,BEV-019,STR-038,125,138,81,182,False
2024-01-01,BEV-019,STR-039,68,54,37,85,False
2024-01-01,BEV-019,STR-040,157,114,29,242,False
2024-01-01,BEV-020,STR-001,66,106,117,55,False
2024-01-01,BEV-020,STR-002,243,7,99,151,False
2024-01-01,BEV-020,STR-003,143,64,154,53,False
2024-01-01,BEV-020,STR-004,236,83,100,219,False
2024-01-01,BEV-020,STR-005,142,85,105,122,False
2024-01-01,BEV-020,STR-006,123,35,56,102,False
2024-01-01,BEV-020,STR-007,219,103,47,275,False
2024-01-01,BEV-020,STR-008,225,90,91,224,False
2024-01-01,BEV-020,STR-009,170,92,46,216,False
2024-01-01,BEV-020,STR-010,222,9,32,199,False
2024-01-01,BEV-020,STR-011,204,33,73,164,False
2024-01-01,BEV-020,STR-012,138,92,51,179,False
2024-01-01,BEV-020,STR-013,197,116,86,227,False
2024-01-01,BEV-020,STR-014,139,16,143,12,False
2024-01-01,BEV-020,STR-015,230,90,112,208,False
2024-01-01,BEV-020,STR-016,163,0,84,79,False
2024-01-01,BEV-020,STR-017,59,58,137,0,True
2024-01-01,BEV-020,STR-018,194,21,109,106,False
2024-01-01,BEV-020,STR-019,117,138,60,195,False
2024-01-01,BEV-020,STR-020,148,75,40,183,False
2024-01-01,BEV-020,STR-021,158,46,38,166,False
2024-01-01,BEV-020,STR-022,89,132,45,176,False
2024-01-01,BEV-020,STR-023,72,105,23,154,False
2024-01-01,BEV-020,STR-024,185,40,112,113,False
2024-01-01,BEV-020,STR-025,205,67,65,207,False
2024-01-01,BEV-020,STR-026,214,128,118,224,False
2024-01-01,BEV-020,STR-027,76,39,43,72,False
2024-01-01,BEV-020,STR-028,73,3,55,21,False
2024-01-01,BEV-020,STR-029,165,22,93,94,False
2024-01-01,BEV-020,STR-030,230,61,114,177,False
2024-01-01,BEV-020,STR-031,103,69,79,93,False
2024-01-01,BEV-020,STR-032,134,60,74,120,False
2024-01-01,BEV-020,STR-033,135,46,70,111,False
2024-01-01,BEV-020,STR-034,218,140,71,287,False
2024-01-01,BEV-020,STR-035,79,100,69,110,False
2024-01-01,BEV-020,STR-036,228,125,46,307,False
2024-01-01,BEV-020,STR-037,167,38,66,139,False
2024-01-01,BEV-020,STR-038,249,15,52,212,False
2024-01-01,BEV-020,STR-039,236,8,66,178,False
2024-01-01,BEV-020,STR-040,59,16,115,0,True
2024-01-08,BEV-001,STR-001,160,122,71,211,False
2024-01-08,BEV-001,STR-002,240,50,84,206,False
2024-01-08,BEV-001,STR-003,243,103,107,239,False
2024-01-08,BEV-001,STR-004,200,121,26,295,False
2024-01-08,BEV-001,STR-005,130,72,76,126,False
2024-01-08,BEV-001,STR-006,133,51,25,159,False
2024-01-08,BEV-001,STR-007,161,108,123,146,False
2024-01-08,BEV-001,STR-008,130,14,84,60,False
2024-01-08,BEV-001,STR-009,177,145,115,207,False
2024-01-08,BEV-001,STR-010,107,32,126,13,False
2024-01-08,BEV-001,STR-011,181,58,80,159,False
2024-01-08,BEV-001,STR-012,170,82,25,227,False
2024-01-08,BEV-001,STR-013,76,79,88,67,False
2024-01-08,BEV-001,STR-014,113,146,32,227,False
2024-01-08,BEV-001,STR-015,138,147,62,223,False
2024-01-08,BEV-001,STR-016,200,1,63,138,False
2024-01-08,BEV-001,STR-017,121,6,76,51,False
2024-01-08,BEV-001,STR-018,163,15,86,92,False
2024-01-08,BEV-001,STR-019,121,123,70,174,False
2024-01-08,BEV-001,STR-020,182,26,122,86,False
2024-01-08,BEV-001,STR-021,146,4,25,125,False
2024-01-08,BEV-001,STR-022,118,117,97,138,False
2024-01-08,BEV-001,STR-023,246,122,49,319,False
2024-01-08,BEV-001,STR-024,190,83,67,206,False
2024-01-08,BEV-001,STR-025,63,146,98,111,False
2024-01-08,BEV-001,STR-026,197,28,112,113,False
2024-01-08,BEV-001,STR-027,154,56,82,128,False
2024-01-08,BEV-001,STR-028,115,5,46,74,False
2024-01-08,BEV-001,STR-029,111,81,47,145,False
2024-01-08,BEV-001,STR-030,226,70,60,236,False
2024-01-08,BEV-001,STR-031,147,88,29,206,False
2024-01-08,BEV-001,STR-032,173,23,21,175,False
2024-01-08,BEV-001,STR-033,203,38,41,200,False
2024-01-08,BEV-001,STR-034,90,147,143,94,False
2024-01-08,BEV-001,STR-035,160,65,103,122,False
2024-01-08,BEV-001,STR-036,199,66,53,212,False
2024-01-08,BEV-001,STR-037,59,72,46,85,False
2024-01-08,BEV-001,STR-038,119,99,67,151,False
2024-01-08,BEV-001,STR-039,132,9,109,32,False
2024-01-08,BEV-001,STR-040,199,47,78,168,False
2024-01-08,BEV-002,STR-001,207,24,152,79,False
2024-01-08,BEV-002,STR-002,56,48,113,0,True
2024-01-08,BEV-002,STR-003,178,137,102,213,False
2024-01-08,BEV-002,STR-004,155,31,65,121,False
2024-01-08,BEV-002,STR-005,103,84,59,128,False
2024-01-08,BEV-002,STR-006,160,14,47,127,False
2024-01-08,BEV-002,STR-007,204,146,92,258,False
2024-01-08,BEV-002,STR-008,92,120,36,176,False
2024-01-08,BEV-002,STR-009,217,38,69,186,False
2024-01-08,BEV-002,STR-010,96,62,92,66,False
2024-01-08,BEV-002,STR-011,92,33,88,37,False
2024-01-08,BEV-002,STR-012,107,74,105,76,False
2024-01-08,BEV-002,STR-013,97,137,113,121,False
2024-01-08,BEV-002,STR-014,213,62,38,237,False
2024-01-08,BEV-002,STR-015,180,101,65,216,False
2024-01-08,BEV-002,STR-016,57,72,110,19,False
2024-01-08,BEV-002,STR-017,77,96,102,71,False
2024-01-08,BEV-002,STR-018,131,55,28,158,False
2024-01-08,BEV-002,STR-019,238,57,21,274,False
2024-01-08,BEV-002,STR-020,213,113,76,250,False
2024-01-08,BEV-002,STR-021,128,91,56,163,False
2024-01-08,BEV-002,STR-022,199,138,82,255,False
2024-01-08,BEV-002,STR-023,53,134,96,91,False
2024-01-08,BEV-002,STR-024,178,54,144,88,False
2024-01-08,BEV-002,STR-025,170,128,57,241,False
2024-01-08,BEV-002,STR-026,206,132,104,234,False
2024-01-08,BEV-002,STR-027,70,108,111,67,False
2024-01-08,BEV-002,STR-028,84,68,102,50,False
2024-01-08,BEV-002,STR-029,72,20,97,0,True
2024-01-08,BEV-002,STR-030,137,54,71,120,False
2024-01-08,BEV-002,STR-031,159,105,71,193,False
2024-01-08,BEV-002,STR-032,146,112,99,159,False
2024-01-08,BEV-002,STR-033,88,149,70,167,False
2024-01-08,BEV-002,STR-034,219,86,24,281,False
2024-01-08,BEV-002,STR-035,244,56,106,194,False
2024-01-08,BEV-002,STR-036,136,140,72,204,False
2024-01-08,BEV-002,STR-037,94,144,42,196,False
2024-01-08,BEV-002,STR-038,243,133,104,272,False
2024-01-08,BEV-002,STR-039,199,32,113,118,False
2024-01-08,BEV-002,STR-040,219,121,51,289,False
2024-01-08,BEV-003,STR-001,211,27,55,183,False
2024-01-08,BEV-003,STR-002,96,126,58,164,False
2024-01-08,BEV-003,STR-003,121,106,55,172,False
2024-01-08,BEV-003,STR-004,82,18,66,34,False
2024-01-08,BEV-003,STR-005,224,97,59,262,False
2024-01-08,BEV-003,STR-006,211,92,20,283,False
2024-01-08,BEV-003,STR-007,97,63,96,64,False
2024-01-08,BEV-003,STR-008,177,87,58,206,False
2024-01-08,BEV-003,STR-009,62,68,90,40,False
2024-01-08,BEV-003,STR-010,56,57,86,27,False
2024-01-08,BEV-003,STR-011,242,61,72,231,False
2024-01-08,BEV-003,STR-012,180,28,44,164,False
2024-01-08,BEV-003,STR-013,75,123,51,147,False
2024-01-08,BEV-003,STR-014,205,72,73,204,False
2024-01-08,BEV-003,STR-015,142,85,84,143,False
2024-01-08,BEV-003,STR-016,167,82,70,179,False
2024-01-08,BEV-003,STR-017,222,14,60,176,False
2024-01-08,BEV-003,STR-018,223,29,72,180,False
2024-01-08,BEV-003,STR-019,228,127,37,318,False
2024-01-08,BEV-003,STR-020,234,103,32,305,False
2024-01-08,BEV-003,STR-021,165,56,111,110,False
2024-01-08,BEV-003,STR-022,115,76,101,90,False
2024-01-08,BEV-003,STR-023,69,122,98,93,False
2024-01-08,BEV-003,STR-024,113,39,94,58,False
2024-01-08,BEV-003,STR-025,165,74,102,137,False
2024-01-08,BEV-003,STR-026,140,129,115,154,False
2024-01-08,BEV-003,STR-027,186,91,68,209,False
2024-01-08,BEV-003,STR-028,110,47,117,40,False
2024-01-08,BEV-003,STR-029,150,111,100,161,False
2024-01-08,BEV-003,STR-030,107,98,58,147,False
2024-01-08,BEV-003,STR-031,93,28,83,38,False
2024-01-08,BEV-003,STR-032,58,126,111,73,False
2024-01-08,BEV-003,STR-033,235,144,48,331,False
2024-01-08,BEV-003,STR-034,180,20,114,86,False
2024-01-08,BEV-003,STR-035,111,75,55,131,False
2024-01-08,BEV-003,STR-036,60,53,32,81,False
2024-01-08,BEV-003,STR-037,106,39,78,67,False
2024-01-08,BEV-003,STR-038,143,137,21,259,False
2024-01-08,BEV-003,STR-039,129,80,98,111,False
2024-01-08,BEV-003,STR-040,189,114,69,234,False
2024-01-08,BEV-004,STR-001,111,112,37,186,False
2024-01-08,BEV-004,STR-002,244,60,57,247,False
2024-01-08,BEV-004,STR-003,205,148,64,289,False
2024-01-08,BEV-004,STR-004,204,99,32,271,False
2024-01-08,BEV-004,STR-005,230,131,93,268,False
2024-01-08,BEV-004,STR-006,133,100,89,144,False
2024-01-08,BEV-004,STR-007,77,135,52,160,False
2024-01-08,BEV-004,STR-008,145,78,52,171,False
2024-01-08,BEV-004,STR-009,227,133,65,295,False
2024-01-08,BEV-004,STR-010,206,103,78,231,False
2024-01-08,BEV-004,STR-011,51,7,37,21,False
2024-01-08,BEV-004,STR-012,225,26,74,177,False
2024-01-08,BEV-004,STR-013,238,30,62,206,False
2024-01-08,BEV-004,STR-014,244,108,80,272,False
2024-01-08,BEV-004,STR-015,192,143,114,221,False
2024-01-08,BEV-004,STR-016,236,148,54,330,False
2024-01-08,BEV-004,STR-017,207,47,94,160,False
2024-01-08,BEV-004,STR-018,215,113,105,223,False
2024-01-08,BEV-004,STR-019,209,98,119,188,False
2024-01-08,BEV-004,STR-020,134,124,88,170,False
2024-01-08,BEV-004,STR-021,117,60,44,133,False
2024-01-08,BEV-004,STR-022,220,73,38,255,False
2024-01-08,BEV-004,STR-023,136,138,132,142,False
2024-01-08,BEV-004,STR-024,77,58,74,61,False
2024-01-08,BEV-004,STR-025,61,49,40,70,False
2024-01-08,BEV-004,STR-026,215,13,61,167,False
2024-01-08,BEV-004,STR-027,104,119,59,164,False
2024-01-08,BEV-004,STR-028,221,132,40,313,False
2024-01-08,BEV-004,STR-029,199,82,94,187,False
2024-01-08,BEV-004,STR-030,53,142,90,105,False
2024-01-08,BEV-004,STR-031,142,141,85,198,False
2024-01-08,BEV-004,STR-032,92,11,101,2,True
2024-01-08,BEV-004,STR-033,215,130,39,306,False
2024-01-08,BEV-004,STR-034,143,12,109,46,False
2024-01-08,BEV-004,STR-035,85,25,110,0,True
2024-01-08,BEV-004,STR-036,92,149,59,182,False
